NOME_MUN,COD_MUN,DISTANCIA
Olaria,3145406,257.82016519151244
Santa Maria de Itabira,3158003,258.0241400125979
Montezuma,3143450,258.16103047347053
Pratinha,3153004,258.26897517471
Curral de Dentro,3120870,258.3271060290987
Bugre,3109253,258.39560479744523
Ibiraci,3129707,258.6112829577809
Monte Formoso,3143153,258.774268649895
Cabeceira Grande,3109451,259.27053699247995
Santa Rita do Itueto,3159506,259.67837528137284
Santa Cruz do Escalvado,3157401,260.24408362008074
União de Minas,3170438,260.71541602172834
Umburatiba,3170305,260.79700872572045
São José do Jacuri,3163508,260.95421589785605
Cristália,3120300,261.077022848867
Aricanduva,3104452,261.41599767135506
Marmelópolis,3140407,261.4870273815393
Santo Hipólito,3160603,261.63942347864264
Ingaí,3130804,261.78752105691444
Campo Azul,3111150,262.208667951415
São Gonçalo do Sapucaí,3162005,262.34636365915736
São Sebastião do Maranhão,3164506,262.50486698103373
Araponga,3103702,262.5073659802939
Angelândia,3102852,262.9888375808698
Santana de Pirapama,3158508,263.1935440288929
Lassance,3138104,263.49797607195484
São João das Missões,3162450,263.87086597074324
Olhos-d'Água,3145455,263.902559097975
Matipó,3140902,264.41088205837934
Monjolos,3142502,264.4149617413136
Guanhães,3128006,264.5463019174297
Rubelita,3156502,265.3910531996356
Patis,3147956,265.89413218517507
Piumhi,3151503,266.39266122254674
Cachoeira de Pajeú,3102704,266.43602133426043
Fruta de Leite,3127073,266.68254758442276
Alvorada de Minas,3102407,266.9395593877544
Catuti,3115474,267.0530629032064
Juramento,3136801,267.11215329960334
Estiva,3124500,267.4102139842365
Boa Esperança,3107109,267.58988439913725
Icaraí de Minas,3130051,267.72321166198554
Piau,3150109,267.8507165305284
Riacho dos Machados,3154507,268.0418571133881
Josenópolis,3136579,268.39976281870554
Grão Mogol,3127800,268.4935944571651
Onça de Pitangui,3145802,269.4738319587442
Tiradentes,3168804,269.5514806588562
Monte Sião,3143401,269.6091362461422
Indaiabira,3130655,271.3494405902261
Glaucilândia,3127354,271.44091816469825
Romaria,3156403,271.75073299231536
Palmópolis,3146750,271.8923405979592
Mamonas,3139250,272.0216649850388
Nova Ponte,3145000,272.23190452271524
Monte Carmelo,3143104,272.56048890762986
Canaã,3111705,272.581082968844
Campo Belo,3111200,272.6404947747135
José Gonçalves de Minas,3136520,272.88902739408525
Periquito,3149952,273.19623232230845
Bandeira,3105202,273.4737336323438
Oliveira,3145604,273.4855976752414
Ubá,3169901,273.58531158908147
Santa Fé de Minas,3157609,273.6144941080347
Bonito de Minas,3108255,274.56485713258326
Ninheira,3144656,275.0403102019386
Bertópolis,3106606,275.1241120629207
Imbé de Minas,3130556,276.2175365368385
Pedras de Maria da Cruz,3149150,276.70102176935677
São Gotardo,3162104,280.572938028209
Presidente Juscelino,3153202,280.6186495368994
Três Pontas,3169406,281.1872656475954
Nova Belém,3144672,281.46473157739183
Bom Despacho,3107406,281.538036646557
Frei Gaspar,3126802,281.891985173943
Pedra Bonita,3148756,282.2268676457933
Franciscópolis,3126752,282.59529406571454
Janaúba,3135100,283.8047115599218
Medeiros,3141306,284.17836676784515
São Sebastião do Paraíso,3164704,285.0040900585254
Águas Vermelhas,3101003,285.4607472495329
Serranópolis de Minas,3166956,285.52198015039585
Diamantina,3121605,286.0050304248955
Luisburgo,3138674,287.4616006217192
Braúnas,3108800,288.4675383418506
Matias Cardoso,3140852,288.4689725654042
Botumirim,3108503,288.73461812777697
Curvelo,3120904,289.1416899264267
Verdelândia,3171030,291.0889682823075
Teixeiras,3168507,291.19693545361486
Setubinha,3165552,292.3011344402638
Mantena,3139607,294.2291320092496
Itacambira,3132008,294.91647209330483
Frei Lagonegro,3126950,295.3752230379033
Tapiraí,3168200,296.04204833098004
Gameleiras,3127339,296.1382096873444
São Sebastião da Bela Vista,3164407,296.7269004884818
Pai Pedro,3146552,297.1030354563432
São João da Lagoa,3162252,299.79568336307244
Carangola,3113305,303.53907468921784
Alfenas,3101607,304.32370689005853
Crisólita,3120151,305.77595044864455
Careaçu,3113602,307.48491598491023
São João do Pacuí,3162658,308.43765277201504
São José da Varginha,3163102,308.62019223273796
Patrocínio,3148103,313.9340008787248
Ponte Nova,3152105,315.20589849243396
Leopoldina,3138401,317.38209915597497
Formiga,3126109,318.03686138256046
Além Paraíba,3101508,319.8486871538759
Itaobim,3133303,319.93467211234133
Bicas,3106903,321.9562588556312
Albertina,3101409,322.07094522227914
São João del Rei,3162500,322.28884321146074
São Brás do Suaçuí,3160900,322.8548655448586
Fronteira,3127008,323.6544886791464
Estrela do Sul,3124807,329.38573749366395
Manhumirim,3139508,331.3375030524093
Ibirité,3129806,334.7414863138111
Ituiutaba,3134202,335.9658465254119
Itapeva,3133600,341.59611671055274
Lavras,3138203,342.15586015467187
Indianópolis,3130705,344.17141519101
Ribeirão Vermelho,3154705,355.5966368064011
Poços de Caldas,3151800,359.7488900903754
Manhuaçu,3139409,361.02678134961775
Caxambu,3115508,362.5057037018104
Caratinga,3113404,372.2741177451916
Varginha,3170701,378.58759515523593
Passos,3147907,379.2162592477004
Matias Barbosa,3140803,380.3024327500574
Barbacena,3105608,382.597375220349
São Lourenço,3163706,383.6835249350139
Santa Luzia,3157807,385.04964800319925
Viçosa,3171303,386.0225841763728
Pouso Alegre,3152501,397.2073906198125
Rio Acima,3154804,400.0543996211351
Piedade do Rio Grande,3150307,401.1354361300258
Ipatinga,3131307,407.9625206690498
Sete Lagoas,3167202,409.5717697129488
Muriaé,3143906,414.2297187722229
São José da Barra,3162948,419.40035408177255
Patos de Minas,3148004,429.2299339358862
Araporã,3103751,430.73112331716936
Coronel Fabriciano,3119401,431.0238780857454
Conselheiro Lafaiete,3118304,443.88000468327135
Teófilo Otoni,3168606,458.7472597017642
Divinópolis,3122306,508.42892077288604
Confins,3117876,576.4682411580802
Uberaba,3170107,591.5663107677806
Ribeirão das Neves,3154606,617.0384049733594
Governador Valadares,3127701,678.3688919574897
Betim,3106705,723.337595383324
Montes Claros,3143302,765.5728909682175
Juiz de Fora,3136702,1041.3742936623514
Contagem,3118601,1151.332614955191
Uberlândia,3170206,1196.5943274370034
Belo Horizonte,3106200,4233.881151105754
